"Artist","Track","User","Rating"
22,128,32600,33.641502055651
12,34,14472,43.2476255311806
40,180,50926,28.1846569835026
44,161,40994,23.0568772403205
4,12,5237,43.4119989862199
22,52,32646,48.8709270693315
18,39,16794,26.9947532514682
37,101,31008,22.3121042327947
6,15,6724,39.5109452534935
5,13,5581,48.0827706617693
31,79,26588,29.2773482672565
2,68,23955,35.8981094606164
10,24,10901,35.70973044422
22,132,32978,31.0852179378458
21,51,20076,40.5782757522804
4,12,36761,50.9591484833148
45,163,44459,39.2370719578829
11,153,39385,37.5545342578976
26,67,23584,27.7596132730532
38,102,31092,32.7238526200414
22,130,32496,33.2466182745041
4,11,38115,57.8921937743027
1,4,2768,35.1892007783003
34,87,28272,38.0402939926791
35,88,30560,35.7722872067279
10,142,35471,38.1743628176371
2,174,48533,28.0985206677135
10,145,34105,36.612403769715
5,13,4730,43.4296527133621
16,134,34270,30.3018243360841
14,95,28535,40.185364108979
21,60,22740,35.1423577277236
39,104,28552,31.1392981141008
34,87,28501,27.3634223080917
36,93,31292,30.2245541504075
1,5,2336,35.2274072678279
10,140,35267,32.2547919318121
30,78,21442,36.4564227142784
4,11,4549,38.9438852310855
39,106,28263,34.2082605711575
26,64,24141,35.857058305266
49,183,50616,40.8933371691524
22,108,32642,39.5319532045876
44,161,42440,37.7187340725068
22,55,17380,42.5475838564932
10,140,34355,39.5664131658118
10,140,33276,32.6877754687171
22,129,32409,33.5808811308307
21,22,20366,31.3564515636361
22,119,32746,46.5874260239844
7,19,7546,38.9229927856151
22,111,32260,45.0118920442552
28,72,25391,35.5789759812356
21,51,17441,18.6031027527031
46,168,45158,40.312991370277
1,4,3275,38.2568692874842
14,96,31751,28.9514288625457
6,148,40044,39.1444715653876
16,35,16044,41.8625086824599
22,126,32482,42.502008550616
30,78,24052,42.2439634893205
37,98,32160,34.037828902077
2,173,48679,38.3741606670656
26,62,23648,35.8768439176041
27,71,22115,34.0473887092219
41,156,41089,29.3275265469332
2,70,21663,36.1039143309474
49,183,48571,39.102521333044
1,5,2398,50.6128829742263
22,119,32970,47.8690737834861
10,25,10911,41.9844347249115
20,44,18080,36.8057107093517
36,93,28775,30.2397637030571
14,95,29605,36.3073429494511
2,174,49805,33.8196540732317
21,22,20441,38.1456807217371
22,55,20707,34.725439445871
39,103,31916,37.3100221879222
2,69,24151,36.6269023854016
4,11,4351,40.3201978071936
20,46,18297,28.5088756023536
20,45,18545,35.8057047306098
47,171,47283,24.839233627094
22,120,32643,42.16469785817
40,181,50315,26.4013695024072
2,173,49193,41.7409566289476
46,167,43472,23.9813144900628
40,178,50540,36.0579088853855
22,53,20578,29.2589598470585
10,141,35285,45.1602084921816
12,34,14810,45.9018189757143
36,93,31473,34.8086743197965
0,1,40382,44.0145210227405
39,103,32093,30.9240918228383
2,175,49020,27.5491948331708
40,181,50915,32.6088895169126
34,87,29093,37.7637731997844
2,175,47606,35.3735688250801
26,63,23326,35.7463080774805
22,123,33015,42.3649385324773
0,151,39941,41.6015264545579
23,57,20809,28.4221751046965
40,146,36069,23.6557675652616
10,26,5672,53.2640635371057
40,181,50692,29.9464545836535
33,85,35375,44.7453485222962
21,48,20119,22.9990576943696
20,45,17520,34.8972111348302
25,59,21098,33.6287241336988
20,45,17761,38.0560791236413
46,165,44687,43.3205233494941
21,22,20416,31.0974510546037
37,99,31966,31.9317535222801
36,93,30773,34.3553485597904
21,22,19469,40.3808948490583
14,96,31880,21.3589011695505
25,59,20595,35.8252652992616
40,147,38303,39.8829300945878
34,86,28612,36.419812618366
35,92,28916,35.4732573796542
39,105,28086,33.4053408056744
39,103,30865,39.1596033843216
1,6,3652,37.2638556227481
11,152,40795,34.9066082228777
22,129,33161,38.8549832617778
9,21,10028,35.1998250589175
22,129,32944,39.2457033821685
10,140,34855,32.9768249096473
14,95,29072,37.3902453825843
3,9,4115,25.7183039201267
29,74,21523,34.717935290957
46,165,45314,36.8685482141214
20,45,18188,46.5062248442696
20,44,18444,37.4070807939527
9,23,6689,31.1852275878746
19,40,16747,39.9333321730407
15,33,12485,35.4238405360044
3,9,4765,35.9771233804788
22,53,20293,44.2754622360241
37,97,32119,32.7399761352891
1,5,3558,37.2040291010236
37,99,32093,31.2530466670409
21,48,22990,36.8550882098786
6,149,38427,41.6821602434478
22,120,32241,41.992418398899
39,103,31872,37.490486022281
10,27,7992,37.839557957075
2,69,22426,30.9201464127206
14,94,28842,38.2034838726982
16,138,34096,41.8688958061826
23,57,18189,29.2581940390383
25,59,19651,36.1907534365282
35,90,30236,37.0242297730691
2,173,48802,37.8455527082021
16,135,34036,33.6736129337315
46,165,44689,36.0715995074889
16,135,34506,33.0624891782071
2,173,47973,41.6016057375041
34,86,29202,33.0828477651126
30,78,24482,34.8650997557717
34,86,28993,34.8491425763394
0,150,38559,42.1577433379687
41,155,42383,38.7822593027614
10,145,35909,27.1553760043009
4,12,37655,58.4981493591693
7,17,7605,37.6351830302502
49,182,49957,42.1454209401242
39,106,30717,28.8978492477915
13,31,13405,40.8998516889164
6,15,6424,43.7119187808664
35,88,30789,39.1954841482987
46,168,43943,35.5827034792636
22,54,19202,36.6141328010578
39,106,31981,32.7024807067356
26,62,22918,37.163566808732
22,54,20953,35.0433219426629
22,118,32281,35.1070320105355
10,26,10794,42.6888929554886
12,34,14445,31.9213844466383
14,94,28702,36.3706569412653
21,51,19279,42.2697046612975
22,53,19328,35.6121573420821
36,93,27848,34.5438560336993
41,156,42649,36.1837925916775
4,12,5020,35.9867935487899
2,69,24831,36.0504058444706
39,105,30569,20.4111174810506
11,28,6535,38.1297836226308
2,7,4263,36.2212875251886
42,158,42724,34.5881486740317
43,159,42801,35.1362878402588
43,160,43075,37.8639686343798
14,95,31312,28.172636319433
21,48,20340,45.6404755269561
11,28,10923,35.3549057617091
22,123,32278,43.3762369167461
40,147,36340,32.8503718630662
27,71,23776,35.250285771752
21,48,20230,41.788803266188
30,77,24938,35.0579491240511
22,110,32756,45.5434592828144
25,59,18230,30.6853158652179
31,79,26638,32.2848023095788
6,15,7211,42.2857645540227
10,144,33727,34.4912637577142
40,177,49384,37.0980323399829
16,35,14994,39.6334842538806
16,137,33604,30.73604888675
21,60,22503,35.8326011767011
7,19,8330,42.6439742501858
2,175,48204,42.6698772353112
4,11,37968,47.2754428774926
26,67,23508,38.2443987963855
21,22,20138,45.9133784737973
46,167,45480,26.3721585336004
0,151,40665,38.3494511371515
37,101,31067,28.6825799569609
49,182,48895,26.9736538788152
9,23,9173,32.876742001329
10,24,7049,36.1055528620101
37,99,27745,30.1047878100367
40,146,37904,43.5993774223071
16,138,33982,29.6205860625453
11,154,40875,41.9227321170557
7,17,7552,42.620462475745
39,103,29342,35.4944858581305
22,120,32589,36.0619546245378
37,97,27862,32.0934677960171
4,11,5438,37.5302456413075
10,27,9843,28.3459905157309
33,85,25547,39.3828063826031
40,181,47944,35.7519852567806
4,11,3260,39.1109487113736
25,59,19786,25.0939944368051
40,178,50138,47.9409494908878
4,11,4256,37.4095563683774
26,61,23417,35.91927058093
22,53,20412,39.4322174714786
11,29,7822,40.0875109288398
16,134,33411,36.2905439631808
3,9,4340,39.4640356598487
21,60,22264,32.8069350463482
9,22,10181,41.991552751955
2,175,49628,42.3547447254004
26,61,22082,37.0368249336702
10,26,10132,28.5174018812057
36,93,29896,36.7333047011162
35,90,29836,36.6195096906755
2,7,4613,38.2601861505891
42,158,41085,35.9966299892881
14,96,27680,32.5618802949087
22,52,32503,48.6312642513477
7,17,8481,34.8900784572777
6,16,5965,38.3981933042876
9,21,8589,34.9562838159235
28,73,24329,35.2291008428413
29,74,23523,33.0923678924507
4,11,37584,58.1128194489312
22,130,33152,40.1354417242586
21,48,19246,36.8908898797124
40,146,37015,37.5075518163072
10,27,7302,23.6484790779649
22,130,32598,32.9269452052026
26,67,23706,41.8273231995897
21,22,20171,38.5552698029578
7,18,7507,39.3606978560102
37,101,31970,30.6299321964087
16,137,34557,34.0625996510466
21,50,19375,36.3693509359217
35,91,29628,42.5274057370508
6,15,7073,41.5745909684637
22,52,20874,37.5737571272627
39,106,28640,38.0088515726713
10,140,33324,35.9854115158214
31,80,25863,36.4414786199588
16,136,34182,37.5761148887404
11,153,40177,39.168316453901
37,99,30440,29.8168056591526
47,171,46363,40.6251315918967
16,134,33427,23.8384058713459
40,147,36594,37.488112972097
20,46,18479,36.4987831577111
37,100,28984,32.8620069565656
22,53,18532,33.3300156799895
3,9,4936,23.0665962871205
25,59,20309,37.3770261725381
38,102,30348,32.6015474796713
26,64,23308,35.6669525826504
0,151,40273,36.1608234401499
21,48,19752,35.6809262668144
2,173,49957,43.5270939201029
7,17,7788,44.0627757908698
6,14,6922,34.6649751944706
21,49,20347,42.8681216789593
0,3,852,34.3009785877389
3,10,5480,32.4999286267114
32,81,26019,37.7657430715244
0,3,1112,33.9878474261266
21,48,20056,36.7904092634542
39,105,30456,32.3135070694288
46,168,45254,41.9179992052362
34,86,27767,36.1577725468231
26,61,21346,26.6230894077567
11,154,40456,37.3633455078109
31,79,26551,41.3919891504498
9,22,8568,28.6690595284695
30,77,25383,35.1732568265282
34,87,29214,37.5991187300955
14,32,12993,46.8445723874407
0,2,1135,37.9167070744393
37,101,30308,33.5817278776789
22,110,33144,44.2174281116477
10,26,10859,32.6208386846128
10,25,10439,41.5778911392455
2,70,22090,35.2654708578537
49,183,47646,44.554347337803
5,13,2653,29.5820646936679
10,141,35095,37.1168315899472
40,180,48222,38.4121831185583
0,3,73,23.9772540946839
22,131,32626,43.5752491023086
10,140,36027,43.695659369547
10,143,33803,37.1038168304106
26,61,21386,35.393001044456
46,167,43740,34.5126234891022
34,87,28371,35.1276223730573
16,136,34797,36.0186961491914
26,64,22382,34.2066890717201
31,80,26732,40.2494403966955
22,125,33024,38.7765165181825
23,56,20553,33.3490892902694
14,96,28459,30.0989063248611
6,148,39301,32.5003060471087
49,183,49769,38.7067037563108
4,12,3469,38.2893632973945
31,79,27203,38.9561873958502
16,138,35000,36.7629741350134
26,62,23445,35.8518345339964
5,13,2768,34.4565997268506
30,76,24193,34.9395972548587
22,125,32208,39.5920803596378
29,74,23224,34.8529889158358
5,13,1903,32.3584799627409
16,137,34658,38.0361570041428
37,100,31754,27.0883129571018
42,157,41097,36.7849575404095
26,63,23919,35.8999653079725
31,80,25552,31.9572631255131
39,103,31300,34.7182228306131
21,48,22261,31.4726774436976
0,0,1194,42.622071639914
3,9,5516,28.800387668952
10,26,10258,41.1594535753274
22,128,32329,41.9154033164184
48,172,48683,30.3881596540714
0,150,40191,35.4017516996102
2,70,24092,35.7842259597843
34,86,29138,33.9209831759245
39,103,31082,38.0345813085796
31,79,25999,40.4799559292148
6,148,38899,35.3151476763583
4,11,2536,29.0759781078511
26,65,23975,29.1548404957611
26,67,23743,35.5555950116687
26,67,24155,35.6623518058722
35,90,28753,40.3961225947652
23,56,17658,32.0812391461515
43,160,41116,36.4414695601988
27,71,22335,36.0359109973087
37,101,31124,30.3820163999549
16,138,33899,42.5149400606847
12,34,14487,40.22551247988
21,22,19428,33.9560614887908
40,179,48786,32.0291741876472
46,166,43884,34.5894606858331
37,97,31627,33.4247294183911
6,148,38681,40.1613608571457
16,134,33362,28.4894777362785
22,55,32651,41.6160191650586
10,25,7741,26.6544196432318
2,68,24383,36.0090121497404
10,145,33823,33.4753842242474
31,79,27351,33.6305349159903
46,166,43710,35.3370768393057
12,30,12659,29.2491415362467
20,45,18764,40.917185759169
16,138,34264,25.585118991385
41,156,41943,33.6712651717352
29,74,22268,29.9505501894524
46,165,44362,36.8358790731315
46,165,45363,35.3351835559885
2,173,50066,33.5234286189099
26,61,24057,36.085106377751
38,102,29924,28.9029227240473
22,123,32762,37.8487666848482
20,46,17160,26.0194360741904
37,99,29981,28.2678364373559
6,148,39792,34.0616406461788
38,102,30616,28.1489363358516
33,85,25727,41.1908991365398
21,48,20409,28.9804098112201
21,22,20227,50.4397580946083
49,182,49227,33.9268425148401
9,21,6370,28.7944172249099
39,103,31912,46.5906326376987
31,79,26871,31.0030583551561
13,31,11822,34.5788993477601
31,80,26980,42.096222488979
4,12,2685,34.4116696399408
11,28,9076,39.545997504178
16,138,33594,37.7296071274035
40,179,50417,35.9805956938495
11,152,39226,41.2910024478691
1,4,3260,39.679072340722
43,160,40961,29.9835473539814
0,2,993,43.7780825670488
21,48,22383,36.6978033213312
22,129,33059,43.6199703482507
22,128,32872,46.393889915356
14,96,28963,33.1178966937632
1,6,3294,34.5320716832603
48,172,47503,36.2387452094672
7,18,8464,27.700820684582
43,160,41332,34.5340793869435
26,66,21678,35.095206811533
20,46,18833,40.9522748302268
1,4,3802,27.6435284071713
8,20,8691,39.9286324238022
12,30,12417,30.3680716943633
40,146,38306,31.2234763982962
34,86,28969,34.5247035501877
22,53,20734,37.9399858447791
37,97,31965,32.4414273960885
49,183,50230,31.1212884346562
26,62,23838,35.9536680779818
26,66,23006,35.4393160899365
6,16,7303,39.2803458671824
14,95,31358,39.7006435946344
14,94,29761,34.4519677637608
3,9,4991,35.9210544612468
2,174,49722,35.9553952214084
5,13,4500,35.10810368837
7,19,6056,37.2219322847228
5,13,2513,34.3313314087404
45,163,43726,42.7323090938584
23,57,17426,31.1633060291108
43,159,43267,36.5375263089656
31,79,25725,33.6021921312459
2,175,49909,35.5419794157576
29,75,23756,34.9161485588987
0,150,40204,31.4723053935517
18,37,16881,34.4009589539355
49,183,49895,41.203492886945
26,67,21737,35.035803436008
5,13,5074,31.1984071086483
4,12,3541,29.7702013356759
33,85,35873,34.7816515576907
21,47,19589,39.2410209974258
40,177,50363,36.0612456806114
10,144,33811,21.8812944512901
3,10,5230,33.9312081328632
11,28,6531,28.558250862936
45,164,43704,46.1857605289618
12,34,13872,38.2034641711971
4,12,3222,38.4427306985041
20,46,17827,36.2372759020738
21,51,19456,38.1292659326681
3,10,2689,32.3653484014874
8,20,9426,56.0351453825672
37,97,30598,40.5457289811569
2,8,3748,39.2912968155965
10,144,35139,33.7146395637321
40,176,48718,32.8686711539868
4,12,3424,45.4889684639726
35,89,29481,36.8994356697881
39,104,29945,33.4028428397997
1,4,3755,35.0302507378096
0,1,984,39.5930816377346
23,56,20691,36.8419456451467
16,136,34517,48.1858413708864
2,173,48629,30.2861976705657
43,160,42004,23.5949404115165
2,8,4282,35.4523540971938
22,123,32360,30.2165068598309
40,177,49274,33.4230318887222
21,47,19168,30.8327817349824
1,5,2739,36.1726461338213
13,31,13543,45.7329285759804
26,62,22700,35.6587913017595
15,33,13242,39.3933339899229
3,9,5293,39.4907408620569
46,167,44271,29.1001318764055
0,0,874,43.1916064122434
6,148,39725,34.3597785308689
10,145,35669,28.9521025216966
37,97,30897,28.3148081751093
22,120,33150,29.5075733573452
40,146,37043,38.1476257746553
47,170,47196,43.956653562717
32,82,25876,38.2721427115178
26,64,21605,38.1848493024396
2,7,4377,39.9924329100885
20,44,19178,33.1674150588987
11,152,39363,43.0228153961518
9,22,9857,34.9640183743278
27,71,22832,42.5229500892721
42,157,42128,37.9361367598616
17,36,15885,35.0145077701784
40,177,47463,30.4950444810651
10,145,35970,33.5598332531236
6,14,6809,42.7940300143675
43,160,41372,31.1593166258306
45,163,44600,42.3456871997386
36,93,29373,43.7112900573401
26,63,22830,33.536527086975
32,84,26899,36.6524321397707
9,22,9685,43.4541225076966
0,3,1253,38.4420197956383
9,22,8594,43.219032397719
42,157,41520,37.6297558059825
33,85,35287,32.4577444535049
4,11,38382,45.0285577858179
22,52,19121,22.266617278293
14,96,29265,31.0145419408415
23,57,18397,35.8111724441892
11,154,40477,41.2125506089519
22,132,32662,51.2985368822141
14,96,29705,41.5204920551478
31,79,26744,44.6307655185573
30,77,23376,37.9959005123857
1,6,4001,39.0841015819969
42,158,42454,31.048381192718
23,57,20009,28.9232436211444
43,160,41128,37.3004119136996
26,65,23014,35.5160804004413
46,167,43745,31.5214347243568
22,55,20923,35.3905376129313
23,57,20468,37.0479369895001
31,79,26632,48.0425359412965
46,167,44393,41.0952618614194
34,86,28785,27.0666200384219
2,70,24851,35.2277052528594
10,144,35951,36.3379536569033
4,11,37773,48.9431215597147
29,74,24398,40.3524012820248
0,2,448,43.4563190322301
16,137,34870,34.7395830190918
42,158,42175,41.4742939189424
26,64,23678,35.7628264026876
40,176,50632,26.6692949615319
48,172,48147,38.4405793607981
40,177,50045,28.8094889122942
40,178,50116,38.8711172273359
37,101,31998,34.7598989723371
33,85,26840,38.9865842083421
11,154,40362,35.6352088152843
22,53,19280,32.7653578320333
29,75,21527,34.3385735727831
32,84,26292,39.7557492805729
9,22,6600,43.8371961316282
43,159,42750,27.4079435009952
2,174,49495,38.4396715634271
9,23,7215,41.7738603943945
42,158,43055,35.2462959948085
16,135,33985,36.794393997845
22,127,32887,30.2665364728315
23,57,19673,40.9168850391904
26,66,24048,29.8630285133957
22,111,33152,41.5545776221042
46,167,44240,33.3215100895904
40,180,50187,35.0959018170678
46,167,44386,45.4180676422618
33,85,34821,42.7684437297771
11,29,9888,34.8507814293394
20,46,17360,38.6270940824217
29,75,24083,35.0008802863369
16,35,16201,44.5333323145656
23,56,20455,37.4357780932542
45,163,44664,36.6028931494948
1,4,2082,35.8190992843994
34,87,27912,38.6726665374246
1,6,3877,48.706606807509
46,168,45157,38.3481088101436
32,82,26147,37.3863614000283
2,69,24731,40.9491951330934
47,171,46449,42.2417545559313
39,105,32179,26.1317389544793
40,180,50084,35.7361605368951
10,145,35190,32.3463825280068
10,25,7711,41.1067511992035
35,92,30848,26.6894209817775
14,94,30828,39.8857839583657
26,65,23155,35.5526160994284
1,5,1840,24.8713197205676
4,11,37152,44.0688205253345
0,0,278,48.8378158406146
21,60,21859,35.66572890615
13,31,13225,38.1970406556246
47,170,45888,37.3598542340579
2,68,24549,36.0520258095408
32,81,26974,43.2299961140435
10,142,33951,41.5889475133496
26,63,22183,28.3273726688555
32,82,27034,33.5112404453508
40,179,48425,38.3024205454535
7,18,8196,38.9755935838675
23,56,20394,36.2181065436475
11,152,39078,30.539980057718
10,140,34441,40.1672065861608
36,93,31472,29.8726823498695
20,45,17856,35.9615904148812
11,152,40489,34.9919226396755
25,59,18628,41.5288638078344
41,155,41709,40.9246914160206
22,54,19826,32.9269412213543
3,10,2003,35.398648065012
22,125,32417,40.6798633156529
20,45,18795,31.4827435455401
2,173,49839,46.1912235471049
37,101,31131,34.1281417186855
15,33,12219,34.278683026781
38,102,31553,39.2031950325525
10,25,10519,31.2067706267193
26,67,21782,35.0474637654719
40,147,36806,22.6363710008631
11,28,10939,30.9889284926053
10,25,10728,36.5937091627398
33,85,36048,49.7472140800866
32,83,25538,28.2956269276905
39,105,31692,32.0389537298537
44,162,43001,36.9383750626136
7,19,8827,49.7022092758859
22,122,32305,37.4050028791802
37,97,31727,32.3609905384818
9,23,6006,32.3729107674639
9,21,7281,32.5388211201508
21,48,19838,39.0354632837689
3,9,4894,40.6642360190634
10,141,35251,32.0457027059535
23,56,17418,26.2839472787631
39,105,31938,41.1883960745825
9,23,10221,43.0874580975339
37,99,29548,37.3905818028605
4,11,4391,44.5685688487918
22,53,17188,33.6527939273612
4,11,36712,44.1539767816603
10,25,8538,42.0365088081634
42,158,43138,36.8311837772226
42,157,41396,43.1043582708571
10,144,33844,41.3818440016158
2,69,23296,35.6526590505328
22,118,32531,27.8100120639694
37,101,27968,33.0439107879866
49,182,47618,38.6727941993213
0,2,1356,32.7111413462732
44,162,41442,42.8563504398107
37,97,30819,42.8484450157057
37,99,31545,33.3990983282505
31,79,25759,39.4225932945467
4,12,38373,47.8725755407951
1,6,2141,30.1804469092026
6,14,7028,40.7691927655044
40,180,48823,33.8424988542416
22,127,32791,36.5490573358703
22,53,20990,51.0365128291492
33,85,26117,32.1211178731297
37,97,31274,38.4425510806532
4,11,5033,43.6916432003649
21,48,22476,36.7219013355567
7,18,8866,39.8372313241679
37,97,31406,35.476744848499
47,171,46726,37.9978981986212
34,86,28250,35.1197816824923
6,149,39493,34.9961579635281
45,163,44590,42.1641470617368
21,48,18336,40.2647984239907
12,30,12102,34.6453152005535
46,167,43794,33.2250058418976
43,160,42793,40.529317421599
40,181,50608,36.7146230106217
10,144,35095,36.8927575008137
16,134,34933,34.9884326992269
26,65,22344,40.1597057919783
35,89,30703,31.3211459688831
33,85,35338,38.0479272716557
33,85,27580,36.240124884302
46,167,43909,21.4026722940121
22,54,19779,39.9432361073108
22,54,32481,45.9543749037598
22,123,33063,31.3949017840677
4,11,38228,40.6640637836699
22,52,32669,47.7808504594432
31,80,26581,30.281736212491
39,106,29933,23.4432677708653
0,1,40388,53.1523811381239
35,92,27951,35.9822109413939
20,44,19080,33.4036464981596
44,162,40998,28.6480913855429
40,147,37966,32.8230249547712
21,47,18447,38.9066777075251
49,182,50811,34.7740733087179
46,166,44613,34.3238085908661
26,63,23639,32.9054144045444
21,51,19775,45.0982660451324
10,140,33781,42.7237608408271
25,59,18897,34.5320042875389
23,56,20841,37.5007944235989
22,53,17243,44.8938056624016
14,32,11990,32.0319908457637
11,154,40689,30.4314776735471
37,101,29243,31.4195486659154
10,25,10897,36.4268387356888
9,22,6700,33.6072474508538
6,148,39244,34.1781325762652
21,50,20174,41.0770838746445
31,80,27022,33.4340238211051
23,56,19755,41.4557655216968
22,54,32802,40.8108820647312
2,175,49241,31.9602841568019
39,106,29210,33.8229671447341
0,2,1521,31.8204464097115
10,144,35875,39.923632568872
17,36,16601,34.9256739318617
30,78,24439,34.8539576631728
46,166,43680,17.6221055515427
26,63,23157,35.7025170623825
37,98,27677,37.1304535839389
16,137,33722,47.6699032849366
49,183,47925,35.0544943336307
10,141,34454,31.8333732656534
14,94,31709,38.6196217611073
37,97,31485,36.4725992420749
6,15,6000,40.6489016802103
2,8,4157,38.6523333289875
22,54,19903,40.3689380129523
43,159,41740,24.9022926220579
15,33,11695,40.1448810501926
31,79,27033,36.9835463362201
21,60,22152,35.7416506068821
1,5,3596,44.8554908753361
22,117,33009,28.3280232560904
10,142,34224,36.1901316109668
15,33,13527,33.7091591490024
10,141,33800,31.5971217910526
10,25,8886,36.3166799926579
2,175,47507,39.2200306916285
18,39,16758,36.3382806192695
1,6,1837,37.8017866900027
8,20,9197,45.4937627906488
10,27,10765,42.1734335088492
16,134,33764,43.6098180682947
22,117,32221,29.1696851877727
21,50,18921,36.4312549578309
40,146,37339,40.4092287809341
7,18,7742,49.4755061249297
40,179,50469,36.9585626605378
26,61,22109,35.5803436711772
46,165,44860,40.7915074955436
21,51,20004,28.8149916259263
20,44,17266,36.0072345305304
44,162,42988,37.0187316438556
23,57,20650,23.1177567422983
46,166,45177,35.1166032033922
16,136,34187,46.1558050135468
22,54,33211,45.8650804596621
33,85,35543,36.6568653245243
25,59,20704,32.7508653086689
40,178,50579,33.6241472207223
17,36,15640,34.8129427374705
35,88,28672,33.738881464408
47,170,47059,38.6013508890971
14,95,30725,30.4790751339765
32,84,26430,37.4445584256257
40,177,50608,37.0133884627997
20,46,17663,37.1423022614672
31,80,26214,36.1524071335779
10,140,34323,21.3699932829463
43,159,43043,41.733406886738
39,105,29294,29.8097481743865
35,91,30738,36.2854744909255
40,176,50141,40.8743438308935
45,163,44021,37.871605759773
26,66,22373,35.2752941221433
7,17,8311,33.2052307722452
9,23,5602,33.8667587353615
18,37,16847,43.090465228921
10,24,5681,45.6003330490945
34,87,28844,29.2139418664681
30,76,22897,29.666636644064
22,113,33136,41.5167945169021
38,102,29926,35.6606480782811
36,93,31065,36.8658601252669
21,47,18576,34.9573188918978
7,17,5935,43.4898504247355
16,138,34613,33.5180085308605
3,9,1906,33.6138318491841
0,3,1443,33.8483042800112
23,56,19461,39.8687103920015
17,36,16257,44.5979538679463
49,183,50641,26.623422627295
40,179,50737,32.6210604137272
22,52,17649,29.4165774674754
47,171,47173,43.5462392474285
26,63,23416,35.7696287364085
28,72,21891,34.6720614673709
22,52,20617,42.1179120603313
4,12,2077,45.1480587465755
29,74,24633,35.2180867872744
4,12,1812,27.5239308429825
21,51,18290,29.6864593978171
30,76,21297,35.7544389966732
39,103,29626,26.2305208204094
21,47,20250,45.8114227185054
22,122,33101,44.5545614351549
9,21,10200,39.1060126152125
16,138,34947,41.9349250536363
16,139,33720,40.7582959163605
49,183,50751,40.9530830671587
47,171,46219,51.7983833905682
39,104,30723,38.5850981436158
37,101,29621,35.7556618329133
22,54,20417,42.2525666558533
32,82,27058,31.9301947919417
37,100,31966,31.8570621592356
16,135,34761,45.2755063148455
40,147,37879,39.8179140125322
43,160,41083,32.3707457362998
26,66,23153,35.4774064995189
1,4,2473,40.6358676482547
9,21,9629,46.8835530950044
16,135,34417,44.4460349748815
32,82,26849,38.829168547147
9,21,8608,43.0990532500129
9,21,8498,27.8721545968417
12,30,11423,34.6439991873455
16,35,13628,31.8143321340496
35,88,30323,40.0115990483439
16,135,33928,29.6920579483655
6,16,7078,44.1990629606083
26,61,22588,35.7044614003604
29,75,22428,34.5720392804952
16,136,33901,39.032998923516
27,71,25137,38.4962740357265
11,152,40275,40.2889938420665
44,162,41984,37.4438689105718
2,174,49558,30.8343325814601
35,89,29495,29.0388803371563
27,71,25204,35.6203068934088
14,32,13538,23.994273430408
43,159,41356,24.8742163398782
21,48,20268,34.5882774483396
26,62,23764,40.3970316962926
22,107,32397,42.0130182889025
30,76,22543,34.5120518411796
22,52,19932,36.1470318987132
34,87,28061,24.0555784192095
10,26,9037,38.461975725907
39,103,27858,17.86543420368
3,9,3480,31.2498016384102
30,78,23537,35.9633504564165
3,10,2518,35.9692231790232
47,170,47074,48.5280668869885
41,156,42323,37.1603177786642
2,7,4074,30.2223180439017
6,16,6159,40.1982920150003
37,99,28902,30.5586458204569
0,151,38789,47.360962084896
44,162,43209,31.5045451594562
39,106,28915,32.6436273397495
10,140,34533,39.0454061643697
4,12,2511,37.4554225554939
12,34,14329,43.4525517636999
49,183,50548,36.000085856357
10,143,34437,40.0380869147218
0,2,1109,38.8124685092726
41,156,41978,34.4365442602371
10,140,34840,33.880119956885
21,50,18097,35.3614248283893
46,167,45137,25.8452330870803
43,159,41086,29.9176817360605
3,9,5489,45.8520282047141
35,91,30729,36.41085786679
9,23,6354,43.6282673101266
31,80,26825,42.5902462630317
40,146,36372,39.9205610076163
0,1,40886,39.9927257522021
43,159,43070,30.74144928415
41,156,42283,25.9085323657278
8,20,9204,23.6284532934508
44,161,43291,20.510637679722
33,85,27668,28.3247620195046
6,148,39309,23.9329834470661
11,28,8953,26.0944435377331
44,162,42498,36.0291360875791
37,99,29050,37.9761755334291
2,68,22199,32.4941177942464
44,162,42581,37.6254972290063
0,151,40681,20.7515343924
49,183,50095,33.0838568472637
10,141,35895,26.0462465811002
6,16,6499,26.3266364163773
1,6,3036,38.4167302758918
17,36,16082,44.5456318171022
20,46,18094,39.826793297201
35,92,30279,35.5699340152925
31,79,25965,46.1618109256992
42,157,43042,35.7759235039784
34,86,29561,35.6868896622388
6,149,38497,40.9230196739057
0,150,38470,41.3108621485869
20,44,17772,38.6797483652096
16,139,33872,37.2381595599439
21,48,22523,27.8991792010695
38,102,31850,36.620360734252
2,7,4125,36.4867505227092
47,171,46053,42.9982815323746
14,32,12907,35.8877568249825
2,8,2822,38.3893689537527
40,176,50482,34.2446931881522
10,143,34626,26.2849340144665
10,144,35125,19.346174357096
7,17,7701,43.6685455685039
46,167,44802,37.8126502677873
14,95,29479,33.6652723721168
4,11,5501,42.9562602739219
22,120,33000,26.6952280622607
22,52,19967,31.3590529638477
9,22,7347,38.7493557695416
2,68,24888,36.1398669581694
2,7,4235,34.5509761518595
40,177,48660,43.5715883312786
49,183,50726,39.2293101844461
1,5,3982,29.6464524215853
17,36,16555,26.5774083985719
40,181,49308,34.7648834211894
2,8,1935,25.3126971875856
12,34,14441,31.7311766630368
2,69,24340,35.923178694097
